ID;Coordenacao;Associacao;Municipio;Interessado;Valor;Objeto;Modalidade;Status;Observacoes;Numero Emenda;SGPE;Data da publicacao;Data do PGTO/Troca;Observacoes da publicacao;Forma de transferencia
291;ALTO VALE;AMAVI;CHAPADÃO DO LAGEADO;EDESIO;R$ 200.000,00;Recursos para a aquisição de um Trator Agrícola, para apoio a Secretaria da agricultura de nosso Município;IMPOSITIVA 2025;PAGO;;;;;;;
290;AMUREL;AMUREL;CAPIVARI DE BAIXO;PADRE EDUARDO;R$ 130.000,00;Recurso para aquisição de um veículo modelo FIAT STRADA VOLCANO CABINE DUPLA 1.3;IMPOSITIVA 2025;EM ANÁLISE;;;SCC 1847/2026;;;;
289;AMUREL;AMUREL;CAPIVARI DE BAIXO;ALEX SENSEI;R$ 100.000,00;TROCA OBJETO -> Custeio das atividades esportivas e recreativas da Sociedade Esportiva Recreativa Aparecida ERA -> Aquisição de materiais do projeto Escola de Campeões, que oferece aulas gratuitas de karatê -> Custeio das atividades esportivas e recreativas da Sociedade Esportiva Recreativa Aparecida;IMPOSITIVA 2025;SOLICITADO TROCA;;;SCC 1851/2026;;;;
288;AMUREL;AMUREL;CAPIVARI DE BAIXO;JULIO ZUCO;R$ 100.000,00;Solicitação de emenda para compra de material esportivo;IMPOSITIVA 2025;EM ANÁLISE;;;SCC 1853/2026;;;;
287;AMUREL;AMUREL;CAPIVARI DE BAIXO;SUPLENTE PACHECO;R$ 250.000,00;TROCA OBJETO -> Custeio de consultas e exames ERA -> Aquisição de veiculo utilitário 4x4 para defesa civil;IMPOSITIVA 2025;SOLICITADO TROCA;;;;;;;
286;AMUREL;AMUREL;CAPIVARI DE BAIXO;MARCIA;R$ 100.000,00;REDE FEMININA - Recursos para custear atividades, manter serviços, adquirir materiais e ampliar ações de prevenção;IMPOSITIVA 2025;EM ANÁLISE;;;SCC 1870/2026;;;;
285;AMUREL;AMUREL;CAPIVARI DE BAIXO;ZICO;R$ 100.000,00;CLUBE DE MÃES - Aquisição de insumos para as atividades a serem desenvolvidas pelos grupos e turmas;IMPOSITIVA 2025;AGUARDANDO DOCUMENTAÇÃO;;;SCC 1871/2026;;;;
284;MEIO-OESTE;AMMOC;CAPINZAL;JAIRO;R$ 500.000,00;Recursos para pavimentar a Rua Pica-Pau, no Recanto dos Pássaros, melhorando tráfego e segurança.;IMPOSITIVA 2025;PAGO;;;;;;;
283;LITORAL NORTE;AMVE;BRUSQUE;PIROLA;R$ 100.000,00;SOLICITADO TROCA -> Melhorias na Escola de Ensino Fundamental Professora Georgina de Carvalho Ramos da Luz;IMPOSITIVA 2025;SOLICITADO TROCA;;;;;;;
282;LITORAL NORTE;AMVE;BRUSQUE;PIROLA;R$ 100.000,00;SOLICITADO TROCA -> melhorias Centro de Educação Infantil Tia Trude;IMPOSITIVA 2025;SOLICITADO TROCA;;;;;;;
281;LITORAL NORTE;AMVE;BRUSQUE;PIROLA;R$ 100.000,00;SOLICITADO TROCA -> melhorias da Centro de Educação Infantil Nova Brasília;IMPOSITIVA 2025;SOLICITADO TROCA;;;;;;;
280;AMUREL;AMUREL;BRAÇO DO NORTE;LAERCIO;R$ 100.000,00;FUNBAMA - Aquisição de um Drone para ações de monitoramento ambiental;IMPOSITIVA 2025;PAGO;;;;;;;
279;AMUREL;AMUREL;BRAÇO DO NORTE;SEC JOANA;R$ 100.000,00;Recurso para aquisição de 20 abrigos para pontos de transporte escola;IMPOSITIVA 2025;PAGO;;;;;;;
278;AMUREL;AMUREL;BRAÇO DO NORTE;REGI DEMÉTRIO;R$ 450.000,00;PAVIMENTAÇÃO RUA PADRE JACOB LUIZ NEIBEL - Bairro São francisco de Assis;IMPOSITIVA 2025;PAGO;;;;;;;
277;AMUREL;AMUREL;BRAÇO DO NORTE;VANINHO;R$ 100.000,00;HOSPITAL SANTA TEREZINHA - Ampliação e construção de novo prédio para atendimentos;IMPOSITIVA 2025;EM ANÁLISE;;;SCC 1846/2026;;;;
276;OESTE;AMAI;BOM JESUS;JOAO DA GARAGEM;R$ 100.000,00;CUSTEIO SAÚDE - Insumos para atividades dos postos de saúde do município;IMPOSITIVA 2025;PAGO;;;;;;;
275;LITORAL NORTE;GRANFPOLIS;BIGUAÇU;JOHN KENNEDY;R$ 250.000,00;Implantação de um sistema de câmeras de segurança no Município;IMPOSITIVA 2025;PAGO;;;;;;;
274;AMREC;AMREC;BALNEÁRIO RINCÃO;VIDAL;R$ 100.000,00;Recursos para Rede Feminina de Combate ao Câncer de Balneário Rincão, destinados à construção da sede própria da entidade;IMPOSITIVA 2025;AGUARDANDO DOCUMENTAÇÃO;;;SCC 1844/2026;;;;
273;AMESC;AMESC;BALNEÁRIO GAIVOTA;NICA;R$ 140.000,00;Pavimentação asfáltica da Rua José delaudino dos Santos;IMPOSITIVA 2025;PAGO;;;;;;;
272;MEIO-OESTE;AMARP;ARROIO TRINTA;ADILSON ANSILIERO;R$ 300.000,00;Aquisição de um veículo para uso da Secretaria Municipal de Esportes, utilizado para o transporte de atletas e equipes esportivas;IMPOSITIVA 2025;PAGO;;;;;;;
271;AMUREL;AMUREL;ARMAZÉM;ZACA;R$ 150.000,00;COMPRA VEÍCULO SPIN PARA APAE - Adquirir um veículo com capacidade para sete (07) pessoas;IMPOSITIVA 2025;EM ANÁLISE;;;SCC 1845/2026;;;;
270;AMUREL;AMUREL;ARMAZÉM;REGIS;R$ 280.000,00;Recurso para repavimentação de trecho da Rua Adolfo Steiner;IMPOSITIVA 2025;PAGO;;;;;;;
269;AMESC;AMESC;ARARANGUÁ;DOUGLAS MICHELS;R$ 370.000,00;Recurso para pavimentação da Rodovia Municipal ARA - 204, na comunidade de Sanga do Marco;IMPOSITIVA 2025;PAGO;;;;;;;
268;LITORAL NORTE;GRANFPOLIS;ANTÔNIO CARLOS;PIO;R$ 360.000,00;Pavimentação e Infraestrutura da Rua Alvina Martendal Richartz;IMPOSITIVA 2025;PAGO;;;;;;;
267;ALTO VALE;AMAVI;AGRONÔMICA;NEI RODRIGUES;R$ 100.000,00;Recurso para melhorias viárias e iluminação pública na Rua 7 de Setembro e imediações do Centro de Eventos;IMPOSITIVA 2025;PAGO;;;;;;;
266;MEIO-OESTE;AMPLASC;ABDON BATISTA;CASCALHO;R$ 150.000,00;Incentivo para ações agrícolas, infraestrutura rural e aquisição de equipamentos, visando desenvolvimento;IMPOSITIVA 2025;PAGO;;;;;;;
265;MEIO-OESTE;AMPLASC;ZORTÉA;ÉLIO;R$ 150.000,00;MELHORIAS NA INFRAESTRUTURA DA ESCOLA MUNICIPAL HORIZONTE NÚCLEO I;TEV 25 20mi GOV;PAGO;;;SCC 12729/2025;;;;
264;ALTO VALE;AMAVI;WITMARSUM;PAULI;R$ 100.000,00;RECUPERAÇÃO DAS ESTRADAS VICINAIS NO RIBEIRÃO MARRECO;TEV 25 20mi GOV;EM ANÁLISE;;;SCC 12731/2025;;;;
263;ALTO VALE;AMAVI;VIDAL RAMOS;MARLON SOUZA;R$ 150.000,00;AQUISIÇÃO DE UM VEÍCULO PARA O ABRIGO ALBERTINA BERKENBROCK;TEV 25 20mi GOV;PRONTO;;;SCC 12796/2025;;;;
262;AMREC;AMREC;URUSSANGA;ZÉ BIS;R$ 250.000,00;PAVIMENTAÇÃO DA RUA DAVID SPRICIGO, RUA GIOVANI SALVADOR E DA CICLOVIA DO POLIESPORTIVO MUNICIPAL;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13017/2025;;;;
261;SERRA;AMURES;URUPEMA;CRISTIANE;R$ 250.000,00;CONSTRUÇÃO DE PARQUE INFANTIL NA PRAÇA CENTRAL;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12765/2025;;;;
260;SERRA;AMURES;URUBICI;JOSI MENEGAZ;R$ 300.000,00;PAVIMENTAÇÃO DA RUA JUCELINO KUBITSCHEK;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12942/2025;;;;
259;AMUREL;AMUREL;TUBARÃO;-;R$ 1.500.000,00;PAVIMENTAÇÃO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13103/2025;;;;
258;AMUREL;AMUREL;TREZE DE MAIO;MICAEL RALDI;R$ 100.000,00;INVESTIMENTO EM EQUIPAMENTO TURÍSTICO / ESPORTIVO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 14527/2025;;;;
257;AMREC;AMREC;TREVISO;LU POSSOLI;R$ 300.000,00;REFORMA E AMPLIAÇÃO DA UNIDADE DE SAÚDE DILNEI ZELINDO SÔNEGO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12860/2025;;;;
256;AMESC;AMESC;TIMBÉ DO SUL;SCHANA;R$ 350.000,00;AQUISIÇÃO DE VEÍCULO UTILITÁRIO PARA SECRETARIA DE EDUCAÇÃO;TEV 25 20mi GOV;PAGO;;;SCC 12897/2025;;;;
255;LITORAL NORTE;GRANFPOLIS;SÃO PEDRO DE ALCÂNTARA;SEC RAFAEL;R$ 130.000,00;AMPLIAÇÃO DE VAGAS DE ESTACIONAMENTO DE POSTOS DE SAÚDE;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12941/2025;;;;
254;LITORAL NORTE;GRANFPOLIS;SÃO JOSÉ;GILMARA;R$ 1.000.000,00;PAVIMENTAÇÃO EM PAVER E MANUTENÇÃO DA VIA MUNICIPAL RUA LEONEL FELISBINO DA SILVA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13394/2025;;;;
253;OESTE;AMAI;SÃO DOMINGOS;BATATA;R$ 120.000,00;REFORMA DO PAVILHÃO DO CENTRO COMUNITÁRIO DO BAIRRO ESPERANÇA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12669/2025;;;;
252;OESTE;AMAI;SÃO DOMINGOS;GUSTAVO VALGOI;R$ 100.000,00;REFORMA NA ESCOLA INFANTIL MUNICIPAL PINGO DE GENTE E ESCOLA INFANTIL MUNICIPAL BRANCA DE NEVE;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12763/2025;;;;
251;LITORAL NORTE;GRANFPOLIS;SÃO BONIFÁCIO;GRAZI VANROO;R$ 100.000,00;AQUISIÇÃO DE PARQUINHOS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12778/2025;;;;
250;LITORAL NORTE;GRANFPOLIS;SÃO BONIFÁCIO;GRAZI VANROO;R$ 100.000,00;CONSTRUÇÃO DE SALAS PARA SECRETARIA DE ASSISTÊNCIA SOCIAL;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12776/2025;;;;
249;AMUREL;AMUREL;SANGÃO;CASTILHO;R$ 500.000,00;PAVIMENTAÇÃO NAS RUAS ZENIR SCREMIN, ROSINEI IDO PACHECO, LAURITA, ALEXANDRINA LUIZ, MAICON FRANCISCO MARTINS, ANTONIO ALMEIDA E BERTOLDO SANTANA NO BAIRRO MORRO GRANDE;TEV 25 20mi GOV;PUBLICADO;;;SCC 11299/2025;;;;
248;MEIO-OESTE;AMARP;SALTO VELOSO;TAINARA;R$ 100.000,00;CONSTRUÇÃO DE TOLDO METÁLICO E COBERTURA EM POLICARBONATO NA ENTRADA DA UNIDADE BÁSICA DE SAÚDE;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12827/2025;;;;
247;SERRA;AMURES;RIO RUFINO;ADEMAR;R$ 200.000,00;MANUTENÇÃO DAS AÇÕES DA ASSISTÊNCIA SOCIAL;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12945/2025;;;;
246;AMUREL;AMUREL;RIO FORTUNA;ITAMAR FELDHAUS;R$ 200.000,00;AQUISIÇÃO DE BALANÇAS PARA PESAR CAMINHÕES;TEV 25 20mi GOV;PAGO;;;SCC 12727/2025;;;;
245;AMUREL;AMUREL;RIO FORTUNA;HELOISA HEIDEMANN;R$ 200.000,00;Aquisição de Retroescavadeira;TEV 25 20mi GOV;PAGO;;;SCC 12816/2025;;;;
244;ALTO VALE;AMAVI;PRESIDENTE NEREU;LEO BENTO;R$ 100.000,00;AQUISIÇÃO DE VEÍCULO UTILITÁRIO PARA FOMENTO DA AGRICULTURA;TEV 25 20mi GOV;PRONTO;;;SCC 12876/2025;;;;
243;ALTO VALE;AMAVI;PRESIDENTE GETÚLIO;LALAS;R$ 150.000,00;DRENAGEM PLUVIAL, PAVIMENTAÇÃO E SINALIZAÇÃO DAS RUAS ISABEL WILHELM E EDGAR WILHELM;TEV 25 20mi GOV;PUBLICADO;;;SCC 12875/2025;;;;
242;AMESC;AMESC;PRAIA GRANDE;TIAGO DUARTE;R$ 100.000,00;AQUISIÇÃO DE MATERIAIS ESPORTIVOS PARA SECRETARIA DE ESPORTE;TEV 25 20mi GOV;PAGO;;;SCC 12894/2025;;;;
241;SERRA;AMURES;PONTE ALTA;THIAGO PEREIRA;R$ 100.000,00;AQUISIÇÃO DE VEÍCULO PARA SECRETARIA DE ASSISTÊNCIA SOCIAL;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12952/2025;;;;
240;OESTE;AMOSC;PINHALZINHO;FRANCI;R$ 250.000,00;AQUISIÇÃO DE MICROONIBUS ACESSÍVEL PARA A EDUCAÇÃO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12851/2025;;;;
239;ALTO VALE;AMAVI;PETROLÂNDIA;MARCELO MEDEIROS;R$ 200.000,00;PAVIMENTAÇÃO ASFÁLTICA RUA ARI DEUTTNER;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12848/2025;;;;
238;AMUREL;AMUREL;PESCARIA BRAVA;LEIA;R$ 150.000,00;SOLICITADO TROCA -> Pavimentação em Lajotas da Rua Julio Gomes- Bairro Laranjeiras (era para RUA OSCAR DE ANDRADE POLUCENO);TEV 25 20mi GOV;SOLICITADO TROCA;;;SCC 12636/2025;;;;
237;AMUREL;AMUREL;PESCARIA BRAVA;JAISSON;R$ 100.000,00;RETIFICADO PARA -> REALIZAÇÃO DA SEMANA CULTURAL, A SER REALIZADA NO PERÍODO DE 21 À 25 DE OUTUBRO DE 2026 (ERA -> AQUISIÇÃO DE KITS DE ARTESANATO DESTINADOS A GRUPOS DE MULHERES);TEV 25 20mi GOV;PRONTO;;;SCC 12631/2025;;;;
236;MEIO-OESTE;AMAUC;PERITIBA;ÍNDIO;R$ 100.000,00;AQUISIÇÃO DE COMBUSTÍVEL PARA ABASTECIMENTO DA FROTA DE MÁQUINAS E EQUIPAMENTOS;TEV 25 20mi GOV;PUBLICADO;;;SCC 12938/2025;;;;
235;AMUREL;AMUREL;PEDRAS GRANDES;KUKI;R$ 200.000,00;AQUISIÇÃO DE VEÍCULO UTILITÁRIO 4X4;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12849/2025;;;;
234;AMUREL;AMUREL;PAULO LOPES;FERNANDA;R$ 900.000,00;COBERTURA DE CANCHA NO CENTRO DE EVENTOS ABELARDO JUVÊNCIO RODRIGUES, BAIRRO SANTO CRUZ;TEV 25 20mi GOV;PUBLICADO;;;SCC 12809/2025;;;;
233;SERRA;AMURES;PAINEL;HILARIO;R$ 150.000,00;CUSTEIO DO TRANSPORTE DE ALUNOS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12987/2025;;;;
232;AMREC;AMREC;NOVA VENEZA;GOGA;R$ 270.000,00;COLOCAÇÃO DE PAVER NO COMPLEXО ESPORTIVO ANTÔNIO AMBONI;TEV 25 20mi GOV;PAGO;;;SCC 12856/2025;;;;
231;AMREC;AMREC;NOVA VENEZA;CARMEN;R$ 280.000,00;AQUISIÇÃO DE VEÍCULOS UTILITÁRIOS PARA TRANSPORTE DE PASSAGEIROS TIPO VAN PARA CLUBES DE MÃES;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12858/2025;;;;
230;AMREC;AMREC;NOVA VENEZA;KEKA;R$ 500.000,00;COLOCAÇÃO DE GRAMADO SINTÉTICO NO COMPLEXO ESPORTIVO DO DISTRITO DE CARAVAGGIO;TEV 25 20mi GOV;PAGO;;;SCC 12857/2025;;;;
229;AMESC;AMESC;MORRO GRANDE;KEIO;R$ 250.000,00;ESCAVADEIRA;TEV 25 20mi GOV;EM ANÁLISE;;;SCC 13091/2025;;;;
228;AMESC;AMESC;MORRO GRANDE;ALLAN SPADER;R$ 150.000,00;DRENAGEM COM TUBULAÇÃO NA SANGA LATERAL DA ESTRADA SANGA DAS PEDRAS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12725/2025;;;;
227;OESTE;AMERIOS;MARAVILHA;VINICIUS;R$ 200.000,00;AQUISIÇÃO DE VEÍCULO PARA O DESENVOLVIMENTO DAS ATIVIDADES DA SECRETARIA MUNICIPAL DE ESPORTES;TEV 25 20mi GOV;PAGO;;;SCC 13002/2025;;;;
226;AMREC;AMREC;LAURO MÜLLER;SEC GUSTAVO;R$ 300.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13022/2025;;;;
225;AMREC;AMREC;LAURO MÜLLER;VALDIR FONTANELLA;R$ 300.000,00;PAVIMENTAÇÃO ASFÁLTICA RODOVIA MUNICIPAL GUATÁ DE BAIXO;TEV 25 20mi GOV;PAGO;;;SCC 12863/2025;;;;
224;AMREC;AMREC;LAURO MÜLLER;CELINHO;R$ 100.000,00;CUSTEIO DA SECRETARIA DE SAÚDE ATRAVÉS DE EXAMES MÉDICOS E LABORATORIAIS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12862/2025;;;;
223;AMUREL;AMUREL;LAGUNA;MANINHO;R$ 1.000.000,00;PAVIMENTAÇÃO ASFÁLTICA RUA VEREADOR JOSÉ TOMÉ MACHADO DE SOUZA. BAIRRO PONTA DA BARRA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 11602/2025;;;;
222;AMESC;AMESC;JACINTO MACHADO;GRASI EMERICH;R$ 250.000,00;REFORMA DO POSTO DE SAÚDE;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13007/2025;;;;
221;ALTO VALE;AMAVI;ITUPORANGA;GEISON KURTZ;R$ 1.000.000,00;CONSTRUÇÃO DA RUA COBERTA NA ÁREA CENTRAL DO MUNICÍPIO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13044/2025;;;;
220;PLANALTO NORTE;AMPLANORTE;ITAIÓPOLIS;TINO;R$ 300.000,00;AQUISIÇÃO DE MATERIAL BRITADO PARA RECUPERAÇÃO DA ESTRADA GERAL NA LOCALIDADE DE SÃO PEDRO;TEV 25 20mi GOV;PAGO;;;SCC 12770/2025;;;;
219;AMUREL;AMUREL;IMBITUBA;EDUARDO FAUSTINA;R$ 500.000,00;PAVIMENTAÇÃO E DRENAGEM DA RUA MARCELINO JOVINO RODRIGUES - BAIRRO ALTO ARROIO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12905/2025;;;;
218;AMUREL;AMUREL;IMARUÍ;DILNEI;R$ 100.000,00;TROCA OBJETO -> AQUISIÇÃO DE VEÍCULO PARA A SECRETARIA DE GOVERNO DO MUNICÍPIO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12726/2025;;;;
217;AMREC;AMREC;IÇARA;DEPUTADO PEPÊ COLLAÇO;R$ 1.500.000,00;PAVIMENTAÇÃO DE RUAS NO BAIRRO VILA NOVA;TEV 25 20mi GOV;EM ANÁLISE;;;SCC 12614/2025;;;;
216;AMREC;AMREC;IÇARA;JOAO LUIZ NUNES;R$ 300.000,00;PAVIMENTAÇÃO COM LAJOTAS SEXTAVADAS DA RUA MAX VENTURA;TEV 25 20mi GOV;PUBLICADO;;;SCC 12487/2025;;;;
215;AMREC;AMREC;IÇARA;DUCA ZATA;R$ 300.000,00;PAVIMENTAÇÃO COM LAJOTAS SEXTAVADAS DA RUA SÃO FRANCISCO DE ASSIS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12868/2025;;;;
214;AMREC;AMREC;IÇARA;RODRIGO;R$ 300.000,00;PAVIMENTAÇÃO COM LAJOTAS SEXTAVADAS DA RUA EGÍDIO NOVAK;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12867/2025;;;;
213;AMREC;AMREC;IÇARA;GELSON POSSAMAI;R$ 100.000,00;REVITALIZAÇÃO DA RUA TEREZA FONTANA NO BAIRRO AURORA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12872/2025;;;;
212;AMREC;AMREC;IÇARA;GELSON POSSAMAI;R$ 200.000,00;PAVIMENTAÇÃO COM LAJOTAS SEXTAVADAS DA RUA JOÃO GHEDIN, BAIRRO POÇO TRÊS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12871/2025;;;;
211;AMREC;AMREC;IÇARA;BERTAN;R$ 150.000,00;REVITALIZAÇÃO DO CAMPO DE FUTEBOL DO BAIRRO DEMBOSKI;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12870/2025;;;;
210;AMREC;AMREC;IÇARA;BERTAN;R$ 150.000,00;REVITALIZAÇÃO DA PRAÇA DO BAIRRO PRESIDENTE VARGAS;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12869/2025;;;;
209;MEIO-OESTE;AMMOC;HERVAL D'OESTE;MARCO POLO;R$ 150.000,00;REALIZAÇÃO DE CONSTRUÇÃO DE ÁREA DE RECREAÇÃO NO BAIRRO ESTAÇÃO LUZERNA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13094/2025;;;;
208;MEIO-OESTE;AMMOC;HERVAL D'OESTE;DUDU;R$ 150.000,00;REALIZAÇÃO DE RECAPEAMENTO DE PARTE DA RUA 09 DE JULHO NO BAIRRO SANTO ANTONIO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13104/2025;;;;
207;AMUREL;AMUREL;GRAVATAL;SOCA;R$ 500.000,00;CUSTEIO DE EXAMES E CONSULTAS ESPECIALIZADAS;TEV 25 20mi GOV;PUBLICADO;;;SCC 12826/2025;;;;
206;SERRA;AMURC;FREI ROGÉRIO;AMANDA MARIOT;R$ 150.000,00;ADEQUAÇÃO E REVITALIZAÇÃO DA CASA DO ARTESÃO;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 13037/2025;;;;
205;MEIO-OESTE;AMARP;FRAIBURGO;SIMARA;R$ 100.000,00;PAVIMENTAÇÃO DA RUA ANTONIO BURDA, BAIRRO CENTRO;TEV 25 20mi GOV;EM ANÁLISE;;;SCC 12737/2025;;;;
204;AMREC;AMREC;COCAL DO SUL;MARCELO MEDEIROS;R$ 150.000,00;CONSTRUÇÃO DE UMA PISTA DE SKATE COBERTA;TEV 25 20mi GOV;PUBLICADO;;;SCC 12852/2025;;;;
203;AMUREL;AMUREL;CAPIVARI DE BAIXO;DEPUTADO PEPÊ COLLAÇO;R$ 1.000.000,00;RECUPERAÇÃO ASFÁLTICA DE VIAS;TEV 25 20mi GOV;PAGO;;;SCC 12718/2025;;;;
202;MEIO-OESTE;AMPLASC;CAMPOS NOVOS;MOCHILA;R$ 200.000,00;AQUISIÇÃO DE VEÍCULO TIPO CAMIONETE, PARA ATENDIMENTO DAS DEMANDAS DA SECRETARIA DE AGRICULTURA;TEV 25 20mi GOV;PAGO;;;SCC 13105/2025;;;;
201;MEIO-OESTE;AMPLASC;CAMPOS NOVOS;MOCHILA;R$ 100.000,00;COMPRA DE AUTOMÓVEL PARA SECRETARIA DE AGRICULTURA;TEV 25 20mi GOV;AGUARDANDO PORTARIA;;;SCC 20356/2025;;;;
200;OESTE;AMAI;BOM JESUS;JOAO DA GARAGEM;R$ 150.000,00;AMPLIAÇÃO/CONSTRUÇÃO DO ALMOXARIFADO E BANHEIROS DA ESCOLA MUNICIPAL GILBERTO TAVARES;TEV 25 20mi GOV;PAGO;;;SCC 12597/2025;;;;
199;AMUREL;AMUREL;ARMAZÉM;EMERSON;R$ 150.000,00;COBERTURA DE QUADRA, REFORMA E AMPLIAÇÃO CEI TIA MONICA;TEV 25 20mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 12774/2025;;;;
198;ALTO VALE;AMAVI;WITMARSUM;MARCIANO;R$ 100.000,00;MANUTENÇÃO DE VIAS VICINAIS NA COMUNIDADE BUTINGA – PARTE 02, EXTENSÃO DE 12 KM;TEV 25 10mi GOV;EM ANÁLISE;;;SCC 10025/2025;;;;
197;ALTO VALE;AMAVI;WITMARSUM;JALMIR;R$ 100.000,00;REFORMA DO GINASIO DE ESPORTES DA COMUNIDADE DE CATANGARA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 10111/2025;;;;
196;AMUREL;AMUREL;TUBARÃO;BARBA;R$ 300.000,00;Pav Sombrio - PAVIMENTAÇÃO DE VIAS;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9147/2025;;;;
195;ALTO VALE;AMAVI;TROMBUDO CENTRAL;MARLON GOEDE;R$ 300.000,00;MÁQUINA DE USINAGEM TRANSPORTÁVEL;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9328/2025;;;;
194;AMUREL;AMUREL;SÃO MARTINHO;CASCÃO;R$ 300.000,00;AQUISIÇÃO DE RETROESCAVADEIRA 4X4;TEV 25 10mi GOV;PAGO;;;SCC 4536/2025;;;;
193;AMUREL;AMUREL;SÃO LUDGERO;TEA;R$ 260.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9729/2025;;;;
192;LITORAL NORTE;GRANFPOLIS;SÃO JOSÉ;FELIPE GOEDERT (BATATA);R$ 300.000,00;MANUTENÇÃO DE VIAS URBANAS NA RUA JOSÉ ALVES DE OLIVEIRA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 10500/2025;;;;
191;LITORAL NORTE;GRANFPOLIS;SÃO BONIFÁCIO;GRAZI VANROO;R$ 300.000,00;REVITALIZAÇÃO DA PRAÇA HERÓIS DO COMBATE DA SERRA DA GARGANTA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9054/2025;;;;
190;AMUREL;AMUREL;SANGÃO;CASTILHO;R$ 500.000,00;PAVIMENTAÇÃO DA RUA PROJETADA TOMÉ NO BAIRRO RIO SÃO CRISTÓVÃO;TEV 25 10mi GOV;PAGO;;;SCC 9116/2025;;;;
189;ALTO VALE;AMAVI;RIO DO OESTE;DEPINÉ;R$ 150.000,00;PAVIMENTAÇÃO DA RUA ILDA CLAUDINO DOS SANTOS, COM EXTENSÃO DE 190m;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9122/2025;;;;
